video_id,video_url,segment_number,start_time,end_time,duration,sentiment,polarity,subjectivity,joy_score,anger_score,fear_score,sadness_score,surprise_score,disgust_score,trust_score,anticipation_score
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,1,0.3,34.1,33.8,positive,0.256,0.7,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,2,34.1,70.3,36.2,positive,0.475,0.623,30.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,3,70.3,108.1,37.8,positive,0.308,0.56,32.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,4,108.6,147.7,39.1,positive,0.206,0.476,13.986,0.0,0.0,0.0,0.0,0.0,0.0,6.993
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,5,148.3,179.7,31.4,positive,0.153,0.408,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,6,179.7,216.7,36.9,positive,0.128,0.357,8.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,7,216.7,252.8,36.1,positive,0.176,0.472,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,8,252.8,290.1,37.3,positive,0.145,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,9,290.1,329.3,39.2,negative,-0.114,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,10,329.7,365.4,35.7,positive,0.162,0.391,8.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,11,365.7,403.3,37.6,positive,0.195,0.386,17.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,12,403.8,441.3,37.4,positive,0.104,0.431,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V8DY6XBtrPk,https://www.youtube.com/watch?v=V8DY6XBtrPk,13,441.3,477.2,35.9,positive,0.177,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
