video_id,video_url,segment_number,start_time,end_time,duration,sentiment,polarity,subjectivity,joy_score,anger_score,fear_score,sadness_score,surprise_score,disgust_score,trust_score,anticipation_score
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,1,0.0,36.1,36.1,neutral,-0.041,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,2,33.6,70.1,36.5,neutral,0.086,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,3,67.0,105.0,38.0,positive,0.267,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,4,102.4,138.2,35.8,neutral,0.076,0.343,0.0,10.638,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,5,136.2,174.3,38.2,neutral,-0.046,0.477,0.0,0.0,11.111,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,6,171.3,207.1,35.8,positive,0.176,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,7,205.1,241.7,36.6,negative,-0.196,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,8,239.9,277.1,37.2,positive,0.158,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,9,274.2,312.0,37.8,neutral,0.046,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FZipnSI_po,https://www.youtube.com/watch?v=3FZipnSI_po,10,309.2,345.3,36.1,neutral,0.076,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
