video_id,video_url,segment_number,start_time,end_time,duration,sentiment,polarity,subjectivity,joy_score,anger_score,fear_score,sadness_score,surprise_score,disgust_score,trust_score,anticipation_score
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,40,1323.7,1357.6,33.9,neutral,-0.079,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,41,1356.5,1391.3,34.8,neutral,0.071,0.465,0.0,0.0,0.0,0.0,0.0,0.0,9.259,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,42,1390.0,1426.9,36.9,positive,0.112,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,43,1425.1,1461.4,36.2,neutral,-0.002,0.604,0.0,0.0,0.0,0.0,9.804,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,44,1458.7,1493.1,34.4,positive,0.32,0.761,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,45,1490.8,1525.8,35.0,neutral,0.085,0.306,0.0,9.009,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,46,1523.8,1558.7,35.0,neutral,0.074,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,47,1556.3,1592.0,35.7,positive,0.361,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.346
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,48,1589.0,1623.8,34.8,neutral,-0.012,0.603,0.0,9.615,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,49,1622.3,1658.2,35.9,positive,0.26,0.411,0.0,0.0,0.0,8.772,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,50,1656.3,1691.4,35.1,positive,0.364,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,51,1689.8,1724.9,35.0,neutral,0.076,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,52,1723.8,1760.7,37.0,neutral,-0.047,0.787,0.0,16.807,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,53,1758.6,1793.0,34.5,neutral,-0.012,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,54,1791.4,1825.8,34.4,negative,-0.173,0.639,0.0,9.346,0.0,0.0,0.0,0.0,0.0,18.692
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,55,1824.2,1859.8,35.7,neutral,0.041,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,56,1857.5,1893.4,35.8,positive,0.102,0.303,0.0,8.621,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,57,1891.2,1926.0,34.8,neutral,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,58,1924.2,1957.6,33.4,positive,0.328,0.395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,59,1956.2,1989.9,33.7,positive,0.108,0.423,8.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,60,1988.6,2024.1,35.5,neutral,0.082,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,61,2022.3,2059.9,37.6,neutral,-0.041,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,62,2056.4,2093.6,37.2,positive,0.149,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,63,2091.4,2131.0,39.6,neutral,0.097,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,64,2128.4,2164.6,36.2,positive,0.419,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,65,2163.0,2198.5,35.5,positive,0.231,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,66,2196.0,2238.8,42.8,positive,0.223,0.446,10.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,67,2236.7,2273.8,37.1,neutral,0.02,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,68,2269.8,2305.2,35.4,positive,0.117,0.47,0.0,18.868,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,69,2302.6,2339.0,36.4,neutral,-0.015,0.339,0.0,8.475,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,70,2336.0,2368.6,32.6,positive,0.177,0.85,0.0,0.0,0.0,12.821,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,71,2366.6,2402.5,35.9,positive,0.188,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,72,2400.3,2435.7,35.4,positive,0.144,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.524
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,73,2433.7,2472.8,39.1,positive,0.207,0.432,8.772,0.0,0.0,0.0,0.0,0.0,0.0,8.772
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,74,2468.8,2507.0,38.2,positive,0.136,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,75,2504.3,2538.7,34.4,neutral,0.094,0.411,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,76,2536.6,2572.4,35.8,neutral,0.031,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,77,2568.2,2603.0,34.8,neutral,0.047,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,78,2601.6,2636.5,34.9,positive,0.301,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,79,2635.0,2671.6,36.6,positive,0.36,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,80,2668.9,2705.4,36.5,neutral,0.002,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,81,2702.8,2739.5,36.7,positive,0.226,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,82,2737.0,2773.1,36.2,positive,0.263,0.549,19.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,83,2771.8,2804.8,33.0,neutral,-0.095,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,84,2804.1,2841.9,37.8,neutral,-0.001,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,85,2839.8,2875.0,35.1,positive,0.228,0.567,0.0,0.0,0.0,0.0,8.929,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,86,2872.2,2907.9,35.7,positive,0.22,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,87,2905.4,2941.1,35.7,neutral,-0.042,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,88,2939.4,2974.6,35.1,neutral,0.003,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,89,2972.1,3007.7,35.6,positive,0.162,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,90,3003.4,3038.0,34.6,neutral,-0.07,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,91,3036.0,3073.7,37.7,neutral,0.1,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,92,3070.7,3106.4,35.7,neutral,0.042,0.674,10.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,93,3104.6,3141.2,36.6,neutral,0.083,0.541,0.0,9.615,0.0,0.0,0.0,0.0,9.615,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,94,3138.1,3176.0,37.9,positive,0.302,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,95,3173.9,3211.3,37.4,positive,0.223,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,96,3207.8,3244.7,37.0,positive,0.216,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,97,3241.7,3278.5,36.8,positive,0.246,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,98,3275.8,3314.6,38.7,positive,0.176,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,99,3311.4,3344.3,33.0,positive,0.228,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,100,3343.3,3376.2,32.9,neutral,-0.03,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,101,3374.8,3411.3,36.5,positive,0.155,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,102,3409.0,3447.7,38.6,neutral,-0.02,0.609,0.0,0.0,0.0,9.804,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,103,3444.5,3478.2,33.7,positive,0.277,0.454,20.408,10.204,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,104,3476.1,3511.8,35.8,neutral,0.054,0.648,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,105,3508.9,3548.4,39.5,neutral,-0.034,0.38,7.874,0.0,0.0,0.0,0.0,0.0,0.0,7.874
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,106,3542.8,3578.5,35.6,neutral,0.034,0.533,9.524,0.0,0.0,0.0,0.0,0.0,0.0,19.048
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,107,3576.4,3609.4,33.0,neutral,0.092,0.622,10.417,0.0,0.0,0.0,0.0,0.0,0.0,10.417
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,108,3607.6,3643.1,35.5,positive,0.434,0.626,10.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,109,3639.6,3677.6,38.0,positive,0.214,0.429,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,110,3678.4,3713.9,35.5,positive,0.268,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,111,3711.5,3746.6,35.1,positive,0.112,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,112,3745.0,3780.8,35.9,positive,0.217,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,113,3779.4,3816.0,36.6,neutral,0.082,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,114,3813.8,3848.6,34.8,positive,0.138,0.552,20.619,10.309,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,115,3846.6,3879.4,32.8,positive,0.253,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,116,3877.8,3911.7,33.8,neutral,0.056,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,117,3910.3,3944.5,34.2,neutral,0.026,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,118,3942.4,3978.3,35.9,positive,0.25,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,119,3974.4,4014.4,40.0,neutral,0.007,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,120,4012.8,4049.9,37.1,positive,0.141,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,121,4046.6,4081.2,34.6,positive,0.11,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,122,4078.5,4115.7,37.2,negative,-0.25,0.5,0.0,11.236,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,123,4112.3,4150.9,38.6,positive,0.161,0.256,0.0,8.065,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,124,4148.6,4182.5,33.8,positive,0.103,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,125,4180.8,4218.7,37.9,positive,0.239,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,126,4215.3,4257.1,41.8,positive,0.107,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,127,4252.2,4291.5,39.3,positive,0.328,0.556,10.638,0.0,0.0,0.0,0.0,0.0,0.0,10.638
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,128,4286.9,4322.1,35.2,neutral,0.09,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,129,4320.0,4357.3,37.3,positive,0.103,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,130,4354.6,4390.4,35.7,neutral,0.021,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,131,4387.9,4424.0,36.1,neutral,0.001,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,132,4422.0,4458.5,36.5,neutral,-0.079,0.656,11.236,11.236,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,133,4455.4,4489.8,34.4,positive,0.14,0.478,11.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,134,4487.5,4526.5,39.0,positive,0.102,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,135,4522.0,4559.4,37.4,positive,0.409,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,136,4556.4,4593.8,37.4,positive,0.33,0.647,9.901,0.0,0.0,0.0,0.0,0.0,9.901,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,137,4591.2,4628.1,36.9,positive,0.264,0.571,0.0,0.0,0.0,0.0,0.0,0.0,11.236,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,138,4625.7,4662.3,36.6,positive,0.108,0.52,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,139,4658.4,4696.7,38.4,positive,0.416,0.52,40.404,0.0,0.0,0.0,0.0,0.0,0.0,10.101
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,140,4694.6,4729.6,35.0,positive,0.175,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,141,4727.1,4761.0,33.8,neutral,0.048,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,142,4758.6,4793.5,34.9,positive,0.123,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,143,4792.4,4826.9,34.5,neutral,-0.001,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,144,4825.3,4861.7,36.4,negative,-0.213,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,145,4859.2,4893.7,34.5,neutral,0.065,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T6tP0il4z64,https://www.youtube.com/watch?v=T6tP0il4z64,146,4892.3,4926.6,34.2,neutral,-0.041,0.513,0.0,8.772,0.0,0.0,0.0,0.0,0.0,0.0
