video_id,video_url,segment_number,start_time,end_time,duration,sentiment,polarity,subjectivity,joy_score,anger_score,fear_score,sadness_score,surprise_score,disgust_score,trust_score,anticipation_score
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,56,1870.8,1907.9,37.1,positive,0.315,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,57,1905.2,1940.2,35.0,positive,0.144,0.546,0.0,0.0,0.0,0.0,0.0,0.0,10.204,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,58,1937.8,1973.3,35.5,positive,0.229,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,59,1971.9,2009.8,37.8,positive,0.179,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,60,2006.6,2042.0,35.4,positive,0.252,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,61,2039.4,2076.2,36.7,neutral,0.025,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,62,2073.9,2109.4,35.5,positive,0.259,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,63,2107.4,2141.4,34.1,positive,0.268,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,64,2140.2,2175.8,35.6,positive,0.333,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,65,2173.8,2208.4,34.6,positive,0.503,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,66,2206.4,2240.7,34.4,positive,0.15,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,67,2238.8,2274.5,35.7,positive,0.387,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,68,2271.7,2306.6,34.8,positive,0.208,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,69,2303.9,2340.1,36.2,positive,0.374,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,70,2337.6,2373.0,35.4,neutral,0.083,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,71,2370.7,2405.8,35.0,positive,0.255,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,72,2403.4,2441.8,38.5,positive,0.181,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,73,2437.2,2472.8,35.6,positive,0.231,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,74,2470.7,2507.2,36.4,neutral,0.073,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,75,2503.8,2542.0,38.2,positive,0.176,0.621,0.0,0.0,0.0,12.195,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,76,2538.8,2572.8,34.0,positive,0.329,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,77,2570.6,2614.2,43.5,neutral,0.011,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,78,2611.4,2646.9,35.5,neutral,0.026,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,79,2643.9,2679.1,35.2,positive,0.153,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,80,2677.0,2713.4,36.4,neutral,-0.095,0.499,0.0,0.0,0.0,0.0,0.0,0.0,29.412,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,81,2711.5,2745.4,33.9,positive,0.147,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,82,2748.8,2784.0,35.2,positive,0.166,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,83,2780.8,2815.5,34.8,positive,0.212,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,84,2812.4,2852.0,39.6,neutral,0.098,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,85,2850.6,2884.8,34.2,positive,0.371,0.602,10.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,86,2883.4,2918.3,34.9,positive,0.262,0.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsp7GrEXBeQ,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,87,2916.3,2949.3,33.0,neutral,0.067,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,1,0.0,34.6,34.6,neutral,0.031,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,2,32.0,67.9,35.9,positive,0.202,0.532,9.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,3,66.3,102.3,36.0,positive,0.204,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,4,99.4,135.4,36.0,negative,-0.291,0.595,0.0,11.628,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,5,133.2,169.3,36.1,neutral,0.094,0.505,0.0,0.0,0.0,0.0,0.0,0.0,10.101,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,6,167.2,203.7,36.5,neutral,-0.067,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,7,200.2,237.9,37.7,positive,0.125,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,8,235.0,270.1,35.0,neutral,-0.002,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,9,268.0,305.0,37.0,positive,0.261,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,10,301.6,337.8,36.2,neutral,-0.096,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,11,335.0,370.4,35.4,negative,-0.142,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,12,368.3,408.3,40.0,negative,-0.102,0.63,0.0,22.472,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,13,406.0,439.9,34.0,neutral,-0.016,0.503,0.0,18.868,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,14,437.9,474.5,36.6,neutral,0.053,0.563,0.0,9.524,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,15,471.9,510.0,38.1,positive,0.252,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,16,507.8,543.9,36.0,negative,-0.295,0.644,0.0,0.0,0.0,9.901,0.0,0.0,9.901,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,17,542.0,577.3,35.3,positive,0.375,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,18,574.8,609.2,34.4,positive,0.304,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,19,607.4,643.0,35.7,positive,0.307,0.493,0.0,10.638,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,20,640.6,679.0,38.4,positive,0.138,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,21,675.8,713.4,37.6,positive,0.21,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,22,710.6,749.4,38.8,neutral,-0.045,0.505,0.0,0.0,10.526,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,23,747.4,782.3,34.9,neutral,0.032,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,24,780.2,817.4,37.2,positive,0.187,0.523,0.0,10.417,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,25,814.6,852.4,37.8,neutral,0.002,0.358,0.0,9.709,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,26,850.8,889.3,38.5,positive,0.351,0.539,0.0,0.0,0.0,0.0,0.0,0.0,9.524,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,27,885.6,921.2,35.6,neutral,0.1,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,28,918.2,954.1,35.8,neutral,-0.017,0.555,0.0,0.0,0.0,0.0,0.0,0.0,21.277,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,29,951.5,989.3,37.8,neutral,0.037,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,30,985.0,1021.4,36.5,positive,0.221,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,31,1018.6,1054.1,35.5,neutral,-0.022,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,32,1052.8,1087.4,34.6,positive,0.533,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,33,1085.7,1120.8,35.1,positive,0.134,0.409,0.0,8.547,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,34,1118.7,1156.2,37.5,positive,0.19,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,35,1153.4,1191.8,38.5,neutral,-0.034,0.718,0.0,8.696,0.0,0.0,0.0,0.0,8.696,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,36,1189.0,1225.3,36.3,positive,0.13,0.39,0.0,10.989,0.0,0.0,0.0,0.0,10.989,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,37,1223.2,1259.2,36.0,positive,0.424,0.77,0.0,0.0,9.615,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,38,1256.8,1292.0,35.2,neutral,-0.088,0.312,0.0,0.0,0.0,0.0,0.0,0.0,23.529,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,39,1289.8,1327.3,37.5,positive,0.533,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,40,1323.5,1360.2,36.7,neutral,0.075,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,41,1356.8,1391.5,34.7,positive,0.308,0.517,19.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwjdzNvQ7Q,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,42,1389.6,1408.8,19.2,positive,0.225,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jwhljHLotQg,https://www.youtube.com/watch?v=jwhljHLotQg,1,4.0,35.7,31.7,negative,-0.123,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
